log_id,session_id,event_type,filename,status,pan,employee_name,financial_year,part_type,error_detail,timestamp
4DCE39D2,66DCF99D902E49D2,EXTRACT_SUCCESS,EMP04_PartB.pdf,ok,QRSTU3456V,Sneha Reddy,2025-26,B,,2026-06-23T04:57:35.587749
FCD3CF73,66DCF99D902E49D2,EXTRACT_SUCCESS,EMP05_PartA.pdf,ok,WXYZA7890B,Vikram Malhotra,2025-26,A,,2026-06-23T04:57:35.689236
590593E6,66DCF99D902E49D2,EXTRACT_SUCCESS,EMP05_PartB.pdf,ok,WXYZA7890B,Vikram Malhotra,2025-26,B,,2026-06-23T04:57:35.790145
1F3184DA,66DCF99D902E49D2,EXTRACT_SUCCESS,EMP06_PartA.pdf,ok,BCDEF1122G,Rohan Gupta,2025-26,A,,2026-06-23T04:57:35.892684
37D8516E,66DCF99D902E49D2,EXTRACT_SUCCESS,EMP07_PartB.pdf,ok,CDEFG3344H,Ananya Rao,2025-26,B,,2026-06-23T04:57:36.009692
F7543C80,66DCF99D902E49D2,DECRYPT_FAIL,EMP08_PartA.pdf,wrong_password,,,,,TAN did not match PDF password.,2026-06-23T04:57:36.110580
8DF00FBA,66DCF99D902E49D2,DECRYPT_FAIL,EMP08_PartB.pdf,wrong_password,,,,,TAN did not match PDF password.,2026-06-23T04:57:36.215009
A39816A6,66DCF99D902E49D2,UPLOAD_COMPLETE,,done,,,,,"total=14, decrypted=12, failed=2, extraction_errors=0",2026-06-23T04:57:36.256380
1A6BDD2A,66DCF99D902E49D2,MERGE_START,,started,,,,,ready_records=5,2026-06-23T04:57:48.926542
685E049B,66DCF99D902E49D2,MERGE_SUCCESS,ABCDE1234F_Form16.pdf,merged,ABCDE1234F,Aarav Sharma,2025-26,,pages=2,2026-06-23T04:57:48.969591
91F28F8B,66DCF99D902E49D2,MERGE_SUCCESS,FGHIJ5678K_Form16.pdf,merged,FGHIJ5678K,Priya Patel,2025-26,,pages=2,2026-06-23T04:57:49.009130
FC6A3C30,66DCF99D902E49D2,MERGE_SUCCESS,KLMNO9012P_Form16.pdf,merged,KLMNO9012P,Amit Verma,2025-26,,pages=2,2026-06-23T04:57:49.050943
FFDA2E67,66DCF99D902E49D2,MERGE_SUCCESS,QRSTU3456V_Form16.pdf,merged,QRSTU3456V,Sneha Reddy,2025-26,,pages=2,2026-06-23T04:57:49.093765
3F69C648,66DCF99D902E49D2,MERGE_SUCCESS,WXYZA7890B_Form16.pdf,merged,WXYZA7890B,Vikram Malhotra,2025-26,,pages=2,2026-06-23T04:57:49.134847
2D832BF9,66DCF99D902E49D2,MERGE_COMPLETE,,done,,,,,"ready=5, merged=5, failed=0, skipped=2",2026-06-23T04:57:49.173064
2026-06-23T13:05:46.288036,APPROVE,ABCDE1234F,Aarav Sharma,ABCDE1234F_Form16.pdf,hr001,2026-06-23T13:05:46.237436,,,,
2026-06-23T13:06:00.310799,PUBLISH,ABCDE1234F,Aarav Sharma,ABCDE1234F_Form16.pdf,hr001,2026-06-23T13:06:00.212388,,,,
CC7C676B,39246247B80C4720,UPLOAD_START,,started,,,,,,2026-06-23T09:13:44.006963
85EFC625,39246247B80C4720,EXTRACT_SUCCESS,EMP01_PartA.pdf,ok,ABCDE1234F,Aarav Sharma,2025-26,A,,2026-06-23T09:14:00.396184
E11388A6,39246247B80C4720,EXTRACT_SUCCESS,EMP01_PartB.pdf,ok,ABCDE1234F,Aarav Sharma,2025-26,B,,2026-06-23T09:14:00.655044
58FF255E,39246247B80C4720,EXTRACT_SUCCESS,EMP02_PartA.pdf,ok,FGHIJ5678K,Priya Patel,2025-26,A,,2026-06-23T09:14:00.732377
5EFCBE66,39246247B80C4720,EXTRACT_SUCCESS,EMP02_PartB.pdf,ok,FGHIJ5678K,Priya Patel,2025-26,B,,2026-06-23T09:14:00.835978
66BFCDFC,39246247B80C4720,EXTRACT_SUCCESS,EMP03_PartA.pdf,ok,KLMNO9012P,Amit Verma,2025-26,A,,2026-06-23T09:14:00.914355
1DDD41B3,39246247B80C4720,EXTRACT_SUCCESS,EMP03_PartB.pdf,ok,KLMNO9012P,Amit Verma,2025-26,B,,2026-06-23T09:14:00.991276
4516FC22,39246247B80C4720,EXTRACT_SUCCESS,EMP04_PartA.pdf,ok,QRSTU3456V,Sneha Reddy,2025-26,A,,2026-06-23T09:14:01.063529
BF1ACAFA,39246247B80C4720,EXTRACT_SUCCESS,EMP04_PartB.pdf,ok,QRSTU3456V,Sneha Reddy,2025-26,B,,2026-06-23T09:14:01.371106
B166A271,39246247B80C4720,EXTRACT_SUCCESS,EMP05_PartA.pdf,ok,WXYZA7890B,Vikram Malhotra,2025-26,A,,2026-06-23T09:14:01.468897
C1AFB91A,39246247B80C4720,EXTRACT_SUCCESS,EMP05_PartB.pdf,ok,WXYZA7890B,Vikram Malhotra,2025-26,B,,2026-06-23T09:14:01.565158
E382D0D5,39246247B80C4720,EXTRACT_SUCCESS,EMP06_PartA.pdf,ok,BCDEF1122G,Rohan Gupta,2025-26,A,,2026-06-23T09:14:01.649240
F42FB87B,39246247B80C4720,EXTRACT_SUCCESS,EMP07_PartB.pdf,ok,CDEFG3344H,Ananya Rao,2025-26,B,,2026-06-23T09:14:01.754966
AF59F355,39246247B80C4720,DECRYPT_FAIL,EMP08_PartA.pdf,wrong_password,,,,,TAN did not match PDF password.,2026-06-23T09:14:01.828097
02945E2F,39246247B80C4720,DECRYPT_FAIL,EMP08_PartB.pdf,wrong_password,,,,,TAN did not match PDF password.,2026-06-23T09:14:01.913737
82355D39,39246247B80C4720,UPLOAD_COMPLETE,,done,,,,,"total=14, decrypted=12, failed=2, extraction_errors=0",2026-06-23T09:14:01.956542
E327930B,39246247B80C4720,MERGE_START,,started,,,,,ready_records=5,2026-06-23T09:14:39.375841
EC60461E,39246247B80C4720,MERGE_SUCCESS,ABCDE1234F_Form16.pdf,merged,ABCDE1234F,Aarav Sharma,2025-26,,pages=2,2026-06-23T09:14:39.422386
7E2F35EB,39246247B80C4720,MERGE_SUCCESS,FGHIJ5678K_Form16.pdf,merged,FGHIJ5678K,Priya Patel,2025-26,,pages=2,2026-06-23T09:14:39.461461
ED54E235,39246247B80C4720,MERGE_SUCCESS,KLMNO9012P_Form16.pdf,merged,KLMNO9012P,Amit Verma,2025-26,,pages=2,2026-06-23T09:14:39.507486
C81A6DB3,39246247B80C4720,MERGE_SUCCESS,QRSTU3456V_Form16.pdf,merged,QRSTU3456V,Sneha Reddy,2025-26,,pages=2,2026-06-23T09:14:39.549266
EB91125A,39246247B80C4720,MERGE_SUCCESS,WXYZA7890B_Form16.pdf,merged,WXYZA7890B,Vikram Malhotra,2025-26,,pages=2,2026-06-23T09:14:39.590848
A896B8C0,39246247B80C4720,MERGE_COMPLETE,,done,,,,,"ready=5, merged=5, failed=0, skipped=2",2026-06-23T09:14:39.627803
2026-06-23T14:45:05.742021,APPROVE,ABCDE1234F,Aarav Sharma,ABCDE1234F_Form16.pdf,hr001,2026-06-23T14:45:05.740388,,,,
2026-06-23T14:45:14.386451,PUBLISH,ABCDE1234F,Aarav Sharma,ABCDE1234F_Form16.pdf,hr001,2026-06-23T14:45:14.047723,,,,
C8A5813A,D9FEAB71BB034E75,UPLOAD_START,,started,,,,,,2026-06-23T09:23:38.001463
7BC44F1A,D9FEAB71BB034E75,EXTRACT_SUCCESS,EMP01_PartA.pdf,ok,ABCDE1234F,Aarav Sharma,2025-26,A,,2026-06-23T09:23:38.309480
BAA7D435,D9FEAB71BB034E75,EXTRACT_SUCCESS,EMP01_PartB.pdf,ok,ABCDE1234F,Aarav Sharma,2025-26,B,,2026-06-23T09:23:38.387853
CE0FA34B,D9FEAB71BB034E75,EXTRACT_SUCCESS,EMP02_PartA.pdf,ok,FGHIJ5678K,Priya Patel,2025-26,A,,2026-06-23T09:23:38.464185
E055F3A7,D9FEAB71BB034E75,EXTRACT_SUCCESS,EMP02_PartB.pdf,ok,FGHIJ5678K,Priya Patel,2025-26,B,,2026-06-23T09:23:38.543404
73FF7BC7,D9FEAB71BB034E75,EXTRACT_SUCCESS,EMP03_PartA.pdf,ok,KLMNO9012P,Amit Verma,2025-26,A,,2026-06-23T09:23:38.626878
09E0237E,D9FEAB71BB034E75,EXTRACT_SUCCESS,EMP03_PartB.pdf,ok,KLMNO9012P,Amit Verma,2025-26,B,,2026-06-23T09:23:38.708547
39B9B218,D9FEAB71BB034E75,EXTRACT_SUCCESS,EMP04_PartA.pdf,ok,QRSTU3456V,Sneha Reddy,2025-26,A,,2026-06-23T09:23:38.781349
D7B2277A,D9FEAB71BB034E75,EXTRACT_SUCCESS,EMP04_PartB.pdf,ok,QRSTU3456V,Sneha Reddy,2025-26,B,,2026-06-23T09:23:38.968136
B6E5EEC2,D9FEAB71BB034E75,EXTRACT_SUCCESS,EMP05_PartA.pdf,ok,WXYZA7890B,Vikram Malhotra,2025-26,A,,2026-06-23T09:23:39.105718
499F6802,D9FEAB71BB034E75,EXTRACT_SUCCESS,EMP05_PartB.pdf,ok,WXYZA7890B,Vikram Malhotra,2025-26,B,,2026-06-23T09:23:39.181361
C0DED9F8,D9FEAB71BB034E75,EXTRACT_SUCCESS,EMP06_PartA.pdf,ok,BCDEF1122G,Rohan Gupta,2025-26,A,,2026-06-23T09:23:39.275203
1974DF03,D9FEAB71BB034E75,EXTRACT_SUCCESS,EMP07_PartB.pdf,ok,CDEFG3344H,Ananya Rao,2025-26,B,,2026-06-23T09:23:39.365310
CDBB31FE,D9FEAB71BB034E75,DECRYPT_FAIL,EMP08_PartA.pdf,wrong_password,,,,,TAN did not match PDF password.,2026-06-23T09:23:39.454983
D7A1278E,D9FEAB71BB034E75,DECRYPT_FAIL,EMP08_PartB.pdf,wrong_password,,,,,TAN did not match PDF password.,2026-06-23T09:23:39.795713
1CAD0086,D9FEAB71BB034E75,UPLOAD_COMPLETE,,done,,,,,"total=14, decrypted=12, failed=2, extraction_errors=0",2026-06-23T09:23:39.844797
6C45BAA3,D9FEAB71BB034E75,MERGE_START,,started,,,,,ready_records=5,2026-06-23T09:23:50.735583
05CB9729,D9FEAB71BB034E75,MERGE_SUCCESS,ABCDE1234F_Form16.pdf,merged,ABCDE1234F,Aarav Sharma,2025-26,,pages=2,2026-06-23T09:23:50.798676
B31EDB8B,D9FEAB71BB034E75,MERGE_SUCCESS,FGHIJ5678K_Form16.pdf,merged,FGHIJ5678K,Priya Patel,2025-26,,pages=2,2026-06-23T09:23:50.897740
09E25CAC,D9FEAB71BB034E75,MERGE_SUCCESS,KLMNO9012P_Form16.pdf,merged,KLMNO9012P,Amit Verma,2025-26,,pages=2,2026-06-23T09:23:50.949732
5C28984B,D9FEAB71BB034E75,MERGE_SUCCESS,QRSTU3456V_Form16.pdf,merged,QRSTU3456V,Sneha Reddy,2025-26,,pages=2,2026-06-23T09:23:50.993623
0FE0BA55,D9FEAB71BB034E75,MERGE_SUCCESS,WXYZA7890B_Form16.pdf,merged,WXYZA7890B,Vikram Malhotra,2025-26,,pages=2,2026-06-23T09:23:51.041971
6AB0A3A4,D9FEAB71BB034E75,MERGE_COMPLETE,,done,,,,,"ready=5, merged=5, failed=0, skipped=2",2026-06-23T09:23:51.194203
2026-06-23T14:54:41.884976,APPROVE,ABCDE1234F,Aarav Sharma,ABCDE1234F_Form16.pdf,hr001,2026-06-23T14:54:41.882566,,,,
2026-06-23T14:54:46.953291,PUBLISH,ABCDE1234F,Aarav Sharma,ABCDE1234F_Form16.pdf,hr001,2026-06-23T14:54:46.947179,,,,
4ABC0B91,645D8E0214EA4418,UPLOAD_START,,started,,,,,,2026-06-23T09:47:44.035584
96F35A0E,645D8E0214EA4418,EXTRACT_SUCCESS,EMP01_PartA.pdf,ok,ABCDE1234F,Aarav Sharma,2025-26,A,,2026-06-23T09:47:54.643016
C712B631,645D8E0214EA4418,EXTRACT_SUCCESS,EMP01_PartB.pdf,ok,ABCDE1234F,Aarav Sharma,2025-26,B,,2026-06-23T09:47:54.832508
FB08BC62,645D8E0214EA4418,EXTRACT_SUCCESS,EMP02_PartA.pdf,ok,FGHIJ5678K,Priya Patel,2025-26,A,,2026-06-23T09:47:55.033810
FE7E2418,645D8E0214EA4418,EXTRACT_SUCCESS,EMP02_PartB.pdf,ok,FGHIJ5678K,Priya Patel,2025-26,B,,2026-06-23T09:47:55.479215
3F77F403,645D8E0214EA4418,EXTRACT_SUCCESS,EMP03_PartA.pdf,ok,KLMNO9012P,Amit Verma,2025-26,A,,2026-06-23T09:47:55.677855
5A2512AA,645D8E0214EA4418,EXTRACT_SUCCESS,EMP03_PartB.pdf,ok,KLMNO9012P,Amit Verma,2025-26,B,,2026-06-23T09:47:55.768905
AF207D64,645D8E0214EA4418,EXTRACT_SUCCESS,EMP04_PartA.pdf,ok,QRSTU3456V,Sneha Reddy,2025-26,A,,2026-06-23T09:47:56.062048
99DAE991,645D8E0214EA4418,EXTRACT_SUCCESS,EMP04_PartB.pdf,ok,QRSTU3456V,Sneha Reddy,2025-26,B,,2026-06-23T09:47:56.242375
3226D183,645D8E0214EA4418,EXTRACT_SUCCESS,EMP05_PartA.pdf,ok,WXYZA7890B,Vikram Malhotra,2025-26,A,,2026-06-23T09:47:56.316213
0F180E8E,645D8E0214EA4418,EXTRACT_SUCCESS,EMP05_PartB.pdf,ok,WXYZA7890B,Vikram Malhotra,2025-26,B,,2026-06-23T09:47:56.558176
913217E5,645D8E0214EA4418,EXTRACT_SUCCESS,EMP06_PartA.pdf,ok,BCDEF1122G,Rohan Gupta,2025-26,A,,2026-06-23T09:47:56.697238
35D038D6,645D8E0214EA4418,EXTRACT_SUCCESS,EMP07_PartB.pdf,ok,CDEFG3344H,Ananya Rao,2025-26,B,,2026-06-23T09:47:56.773674
93A81B98,645D8E0214EA4418,DECRYPT_FAIL,EMP08_PartA.pdf,wrong_password,,,,,TAN did not match PDF password.,2026-06-23T09:47:56.859807
4F6F6FE7,645D8E0214EA4418,DECRYPT_FAIL,EMP08_PartB.pdf,wrong_password,,,,,TAN did not match PDF password.,2026-06-23T09:47:56.928526
EFF23F39,645D8E0214EA4418,UPLOAD_COMPLETE,,done,,,,,"total=14, decrypted=12, failed=2, extraction_errors=0",2026-06-23T09:47:56.965811
0A69C3F7,645D8E0214EA4418,MERGE_START,,started,,,,,ready_records=5,2026-06-23T09:48:14.877220
9A1D758D,645D8E0214EA4418,MERGE_SUCCESS,ABCDE1234F_Form16.pdf,merged,ABCDE1234F,Aarav Sharma,2025-26,,pages=2,2026-06-23T09:48:14.927516
A16D1240,645D8E0214EA4418,MERGE_SUCCESS,FGHIJ5678K_Form16.pdf,merged,FGHIJ5678K,Priya Patel,2025-26,,pages=2,2026-06-23T09:48:14.971040
B207C95C,645D8E0214EA4418,MERGE_SUCCESS,KLMNO9012P_Form16.pdf,merged,KLMNO9012P,Amit Verma,2025-26,,pages=2,2026-06-23T09:48:15.013600
94EBC5E0,645D8E0214EA4418,MERGE_SUCCESS,QRSTU3456V_Form16.pdf,merged,QRSTU3456V,Sneha Reddy,2025-26,,pages=2,2026-06-23T09:48:15.055042
E02847B1,645D8E0214EA4418,MERGE_SUCCESS,WXYZA7890B_Form16.pdf,merged,WXYZA7890B,Vikram Malhotra,2025-26,,pages=2,2026-06-23T09:48:15.095277
389F9A04,645D8E0214EA4418,MERGE_COMPLETE,,done,,,,,"ready=5, merged=5, failed=0, skipped=2",2026-06-23T09:48:15.168198
2026-06-23T15:18:59.552839,APPROVE,ABCDE1234F,Aarav Sharma,ABCDE1234F_Form16.pdf,hr001,2026-06-23T15:18:59.551152,,,,
2026-06-23T15:19:04.256672,PUBLISH,ABCDE1234F,Aarav Sharma,ABCDE1234F_Form16.pdf,hr001,2026-06-23T15:19:04.205160,,,,
97347DF6,77F295AE10CF4DFF,UPLOAD_START,,started,,,,,,2026-06-23T10:18:42.657737
DF79CC80,77F295AE10CF4DFF,EXTRACT_SUCCESS,EMP01_PartA.pdf,ok,ABCDE1234F,Aarav Sharma,2025-26,A,,2026-06-23T10:18:44.536800
EA4347A9,77F295AE10CF4DFF,EXTRACT_SUCCESS,EMP01_PartB.pdf,ok,ABCDE1234F,Aarav Sharma,2025-26,B,,2026-06-23T10:18:47.265874
0A1D3C15,77F295AE10CF4DFF,EXTRACT_SUCCESS,EMP02_PartA.pdf,ok,FGHIJ5678K,Priya Patel,2025-26,A,,2026-06-23T10:18:47.968609
75A64F1F,77F295AE10CF4DFF,EXTRACT_SUCCESS,EMP02_PartB.pdf,ok,FGHIJ5678K,Priya Patel,2025-26,B,,2026-06-23T10:18:48.045283
108BCF3A,77F295AE10CF4DFF,EXTRACT_SUCCESS,EMP03_PartA.pdf,ok,KLMNO9012P,Amit Verma,2025-26,A,,2026-06-23T10:18:48.200884
BDC5D2E8,77F295AE10CF4DFF,EXTRACT_SUCCESS,EMP03_PartB.pdf,ok,KLMNO9012P,Amit Verma,2025-26,B,,2026-06-23T10:18:48.275049
A6D1F688,77F295AE10CF4DFF,EXTRACT_SUCCESS,EMP04_PartA.pdf,ok,QRSTU3456V,Sneha Reddy,2025-26,A,,2026-06-23T10:18:48.353267
58AE215B,77F295AE10CF4DFF,EXTRACT_SUCCESS,EMP04_PartB.pdf,ok,QRSTU3456V,Sneha Reddy,2025-26,B,,2026-06-23T10:18:48.439353
25F80B74,77F295AE10CF4DFF,EXTRACT_SUCCESS,EMP05_PartA.pdf,ok,WXYZA7890B,Vikram Malhotra,2025-26,A,,2026-06-23T10:18:48.660050
F0523C85,77F295AE10CF4DFF,EXTRACT_SUCCESS,EMP05_PartB.pdf,ok,WXYZA7890B,Vikram Malhotra,2025-26,B,,2026-06-23T10:18:48.912681
12E74D4F,77F295AE10CF4DFF,EXTRACT_SUCCESS,EMP06_PartA.pdf,ok,BCDEF1122G,Rohan Gupta,2025-26,A,,2026-06-23T10:18:49.017974
F6FDC49E,77F295AE10CF4DFF,EXTRACT_SUCCESS,EMP07_PartB.pdf,ok,CDEFG3344H,Ananya Rao,2025-26,B,,2026-06-23T10:18:49.097029
215151C7,77F295AE10CF4DFF,UPLOAD_COMPLETE,,done,,,,,"total=12, decrypted=12, failed=0, extraction_errors=0",2026-06-23T10:18:49.169357
FC3E8A85,77F295AE10CF4DFF,MERGE_START,,started,,,,,ready_records=5,2026-06-23T10:19:05.121042
040BAD8B,77F295AE10CF4DFF,MERGE_SUCCESS,ABCDE1234F_Form16.pdf,merged,ABCDE1234F,Aarav Sharma,2025-26,,pages=2,2026-06-23T10:19:05.171137
63573EEE,77F295AE10CF4DFF,MERGE_SUCCESS,FGHIJ5678K_Form16.pdf,merged,FGHIJ5678K,Priya Patel,2025-26,,pages=2,2026-06-23T10:19:05.823070
CD20AE02,77F295AE10CF4DFF,MERGE_SUCCESS,KLMNO9012P_Form16.pdf,merged,KLMNO9012P,Amit Verma,2025-26,,pages=2,2026-06-23T10:19:06.123228
C8194451,77F295AE10CF4DFF,MERGE_SUCCESS,QRSTU3456V_Form16.pdf,merged,QRSTU3456V,Sneha Reddy,2025-26,,pages=2,2026-06-23T10:19:06.188970
50B84D97,77F295AE10CF4DFF,MERGE_SUCCESS,WXYZA7890B_Form16.pdf,merged,WXYZA7890B,Vikram Malhotra,2025-26,,pages=2,2026-06-23T10:19:06.240709
C3FEBB5F,77F295AE10CF4DFF,MERGE_COMPLETE,,done,,,,,"ready=5, merged=5, failed=0, skipped=2",2026-06-23T10:19:06.306380
DC02B821,77F295AE10CF4DFF,UPLOAD_START,,started,,,,,,2026-06-23T10:21:55.470636
C6FA645C,77F295AE10CF4DFF,EXTRACT_SUCCESS,EMP01_PartA.pdf,ok,ABCDE1234F,Aarav Sharma,2025-26,A,,2026-06-23T10:21:55.666400
3173AD80,77F295AE10CF4DFF,EXTRACT_SUCCESS,EMP01_PartB.pdf,ok,ABCDE1234F,Aarav Sharma,2025-26,B,,2026-06-23T10:21:55.754197
BAC2CD51,77F295AE10CF4DFF,EXTRACT_SUCCESS,EMP02_PartA.pdf,ok,FGHIJ5678K,Priya Patel,2025-26,A,,2026-06-23T10:21:55.912783
A07986C3,77F295AE10CF4DFF,EXTRACT_SUCCESS,EMP02_PartB.pdf,ok,FGHIJ5678K,Priya Patel,2025-26,B,,2026-06-23T10:21:55.995128
31D88D4C,77F295AE10CF4DFF,EXTRACT_SUCCESS,EMP03_PartA.pdf,ok,KLMNO9012P,Amit Verma,2025-26,A,,2026-06-23T10:21:56.097989
813038A4,77F295AE10CF4DFF,EXTRACT_SUCCESS,EMP03_PartB.pdf,ok,KLMNO9012P,Amit Verma,2025-26,B,,2026-06-23T10:21:56.218413
8D2BDD71,77F295AE10CF4DFF,EXTRACT_SUCCESS,EMP04_PartA.pdf,ok,QRSTU3456V,Sneha Reddy,2025-26,A,,2026-06-23T10:21:56.301290
215053F4,77F295AE10CF4DFF,EXTRACT_SUCCESS,EMP04_PartB.pdf,ok,QRSTU3456V,Sneha Reddy,2025-26,B,,2026-06-23T10:21:56.383754
7DFD4042,77F295AE10CF4DFF,EXTRACT_SUCCESS,EMP05_PartA.pdf,ok,WXYZA7890B,Vikram Malhotra,2025-26,A,,2026-06-23T10:21:56.462945
2F7BD443,77F295AE10CF4DFF,EXTRACT_SUCCESS,EMP05_PartB.pdf,ok,WXYZA7890B,Vikram Malhotra,2025-26,B,,2026-06-23T10:21:56.557032
009F090B,77F295AE10CF4DFF,EXTRACT_SUCCESS,EMP06_PartA.pdf,ok,BCDEF1122G,Rohan Gupta,2025-26,A,,2026-06-23T10:21:56.654274
4A535F4D,77F295AE10CF4DFF,EXTRACT_SUCCESS,EMP07_PartB.pdf,ok,CDEFG3344H,Ananya Rao,2025-26,B,,2026-06-23T10:21:56.729841
81224034,77F295AE10CF4DFF,DECRYPT_FAIL,EMP08_PartA.pdf,wrong_password,,,,,TAN did not match PDF password.,2026-06-23T10:21:56.831208
189165E6,77F295AE10CF4DFF,DECRYPT_FAIL,EMP08_PartB.pdf,wrong_password,,,,,TAN did not match PDF password.,2026-06-23T10:21:56.920438
5EA46C7F,77F295AE10CF4DFF,UPLOAD_COMPLETE,,done,,,,,"total=14, decrypted=12, failed=2, extraction_errors=0",2026-06-23T10:21:56.967244
2026-06-23T15:53:33.165018,APPROVE,ABCDE1234F,Aarav Sharma,ABCDE1234F_Form16.pdf,hr001,2026-06-23T15:53:33.161477,,,,
2026-06-23T15:53:37.430908,PUBLISH,ABCDE1234F,Aarav Sharma,ABCDE1234F_Form16.pdf,hr001,2026-06-23T15:53:37.339272,,,,
3742F019,68CD6CA46DAE4ED6,UPLOAD_START,,started,,,,,,2026-06-23T10:30:46.530268
C4C5D881,68CD6CA46DAE4ED6,EXTRACT_SUCCESS,EMP01_PartA.pdf,ok,ABCDE1234F,Aarav Sharma,2025-26,A,,2026-06-23T10:30:47.286977
AD04FFA9,68CD6CA46DAE4ED6,EXTRACT_SUCCESS,EMP01_PartB.pdf,ok,ABCDE1234F,Aarav Sharma,2025-26,B,,2026-06-23T10:30:47.376391
56D07977,68CD6CA46DAE4ED6,EXTRACT_SUCCESS,EMP02_PartA.pdf,ok,FGHIJ5678K,Priya Patel,2025-26,A,,2026-06-23T10:30:48.107568
34C3FC70,68CD6CA46DAE4ED6,EXTRACT_SUCCESS,EMP02_PartB.pdf,ok,FGHIJ5678K,Priya Patel,2025-26,B,,2026-06-23T10:30:48.487555
0FDE0CCB,68CD6CA46DAE4ED6,EXTRACT_SUCCESS,EMP03_PartA.pdf,ok,KLMNO9012P,Amit Verma,2025-26,A,,2026-06-23T10:30:48.570350
0E5055B8,68CD6CA46DAE4ED6,EXTRACT_SUCCESS,EMP03_PartB.pdf,ok,KLMNO9012P,Amit Verma,2025-26,B,,2026-06-23T10:30:48.665663
0BAC7AF7,68CD6CA46DAE4ED6,EXTRACT_SUCCESS,EMP04_PartA.pdf,ok,QRSTU3456V,Sneha Reddy,2025-26,A,,2026-06-23T10:30:48.748197
E8BEEFDA,68CD6CA46DAE4ED6,EXTRACT_SUCCESS,EMP04_PartB.pdf,ok,QRSTU3456V,Sneha Reddy,2025-26,B,,2026-06-23T10:30:48.887185
2A2DA39E,68CD6CA46DAE4ED6,EXTRACT_SUCCESS,EMP05_PartA.pdf,ok,WXYZA7890B,Vikram Malhotra,2025-26,A,,2026-06-23T10:30:48.964881
AE1BB804,68CD6CA46DAE4ED6,EXTRACT_SUCCESS,EMP05_PartB.pdf,ok,WXYZA7890B,Vikram Malhotra,2025-26,B,,2026-06-23T10:30:49.066086
B8A1550C,68CD6CA46DAE4ED6,EXTRACT_SUCCESS,EMP06_PartA.pdf,ok,BCDEF1122G,Rohan Gupta,2025-26,A,,2026-06-23T10:30:49.143673
08356A5E,68CD6CA46DAE4ED6,EXTRACT_SUCCESS,EMP07_PartB.pdf,ok,CDEFG3344H,Ananya Rao,2025-26,B,,2026-06-23T10:30:49.219644
BAD22B1E,68CD6CA46DAE4ED6,DECRYPT_FAIL,EMP08_PartA.pdf,wrong_password,,,,,TAN did not match PDF password.,2026-06-23T10:30:49.291334
75E16E0F,68CD6CA46DAE4ED6,DECRYPT_FAIL,EMP08_PartB.pdf,wrong_password,,,,,TAN did not match PDF password.,2026-06-23T10:30:49.366111
4CECC434,68CD6CA46DAE4ED6,UPLOAD_COMPLETE,,done,,,,,"total=14, decrypted=12, failed=2, extraction_errors=0",2026-06-23T10:30:49.410050
10E6BD45,68CD6CA46DAE4ED6,MERGE_START,,started,,,,,ready_records=5,2026-06-23T10:31:03.366259
271DAA5D,68CD6CA46DAE4ED6,MERGE_SUCCESS,ABCDE1234F_Form16.pdf,merged,ABCDE1234F,Aarav Sharma,2025-26,,pages=2,2026-06-23T10:31:03.420958
59D0B1B8,68CD6CA46DAE4ED6,MERGE_SUCCESS,FGHIJ5678K_Form16.pdf,merged,FGHIJ5678K,Priya Patel,2025-26,,pages=2,2026-06-23T10:31:03.600623
FA14547D,68CD6CA46DAE4ED6,MERGE_SUCCESS,KLMNO9012P_Form16.pdf,merged,KLMNO9012P,Amit Verma,2025-26,,pages=2,2026-06-23T10:31:03.655101
508B1EA8,68CD6CA46DAE4ED6,MERGE_SUCCESS,QRSTU3456V_Form16.pdf,merged,QRSTU3456V,Sneha Reddy,2025-26,,pages=2,2026-06-23T10:31:03.734740
B81D648E,68CD6CA46DAE4ED6,MERGE_SUCCESS,WXYZA7890B_Form16.pdf,merged,WXYZA7890B,Vikram Malhotra,2025-26,,pages=2,2026-06-23T10:31:03.776559
AD1707D1,68CD6CA46DAE4ED6,MERGE_COMPLETE,,done,,,,,"ready=5, merged=5, failed=0, skipped=2",2026-06-23T10:31:03.817018
2026-06-23T16:01:28.144970,APPROVE,ABCDE1234F,Aarav Sharma,ABCDE1234F_Form16.pdf,hr001,2026-06-23T16:01:28.143192
2026-06-23T16:01:33.094652,PUBLISH,ABCDE1234F,Aarav Sharma,ABCDE1234F_Form16.pdf,hr001,2026-06-23T16:01:32.902322
